Application_ID,Office_ID,Location,Certificate_Type,No_of_Staff,Average_Processing_Time_Mins,Applications_Received_This_Month,Applications_Processed_This_Month,Pending_Applications,Office_Working_Hours_Per_Week
440da26b-151f-4b3e-8844-5621b704e973,OFC6571,Champhai,Income Certificate,13,143,65,64,1,40
9a5dc7df-b8c6-4898-bf67-4b101438a54c,OFC2218,Mapusa,Domicile Certificate,20,129,742,98,644,40
ade13753-01c6-44fc-9fb2-b2fa79978506,OFC5468,Khammam,Birth Certificate,8,58,334,278,56,40
813bd88f-4117-4a42-8c99-c5b436add456,OFC4797,Dharmanagar,Marriage Certificate,31,58,913,773,140,45
ad0d5ced-7ca7-4576-8e96-71a1f276a9d9,OFC3798,Nongpoh,Domicile Certificate,44,54,837,591,246,45
4c07f51d-1ffa-44e3-9fba-f318a5912afb,OFC4306,Churachandpur,Domicile Certificate,36,16,279,40,239,35
248bd62d-f86e-428f-a5e6-c80ff2e759be,OFC1774,Dehradun,Domicile Certificate,47,34,606,324,282,35
a9779be7-5a6d-4bcf-bd9f-e6b0ba7bbdb6,OFC9447,Nagaon,Death Certificate,27,17,855,79,776,48
074db5ad-03e7-4523-a901-62d273c84b0f,OFC4419,Jamshedpur,Death Certificate,36,44,350,111,239,35
0e2bdbec-4338-43dd-87fc-196a992180b0,OFC9312,Amini,Income Certificate,16,179,678,60,618,48
247dcb82-ff03-4fa1-8a66-117c7687f0bf,OFC9258,Jamshedpur,Caste Certificate,6,118,956,373,583,48
b619d034-4a8c-4e70-aa36-7f5e40dddb41,OFC2651,Kailashahar,Birth Certificate,18,30,632,438,194,45
2d40c8ad-1cba-476a-8fb3-7f96732492fa,OFC1740,Howrah,Income Certificate,43,78,928,420,508,45
19719b28-8ad8-4da9-8a7b-e13ff2ea62f2,OFC1864,Serchhip,Death Certificate,25,139,305,190,115,35
5f9f602c-ed17-411b-9bc2-a3373c238243,OFC4631,Dibrugarh,Death Certificate,30,71,485,327,158,40
f9f386d6-f90d-433a-9e77-54f7a878bfa3,OFC1010,Mapusa,Marriage Certificate,31,40,981,526,455,35
d420f508-e216-433b-b317-db18cefbca01,OFC5631,Gandhinagar,Caste Certificate,23,55,330,197,133,45
1cef58a3-eaed-4a3a-bed5-ed7b0490f17c,OFC7397,Solan,Marriage Certificate,6,77,368,285,83,48
a3791077-af56-4613-8d32-437a9d5f7f22,OFC3760,Kota,Death Certificate,19,88,606,593,13,40
e3fa3abc-dd94-4805-a502-519ceaa02215,OFC9558,Malda,Death Certificate,24,165,957,486,471,48
3c9fcf0e-db15-46d5-8248-5af39866a2e6,OFC7368,Davanagere,Income Certificate,49,48,798,457,341,40
9e9cdec6-e503-4c48-8179-67a014ff12e8,OFC4747,Aizawl,Caste Certificate,29,139,738,130,608,48
53ceeabd-d187-4c62-bfb7-334076fe9653,OFC9957,Junagadh,Domicile Certificate,9,148,732,373,359,40
35fd12af-9b4f-455a-95ed-a211c04d6ba3,OFC6166,Ujjain,Income Certificate,8,155,194,132,62,48
ca0adf9b-7a90-4bff-a292-8ab4cb0953b3,OFC8629,Howrah,Birth Certificate,16,74,949,255,694,45
31044c77-e141-4390-8f12-5cd46fc6238f,OFC9573,Kullu,Domicile Certificate,30,162,333,275,58,40
e7e1ca69-8813-4f67-9e01-4dae6354d50c,OFC3083,Amravati,Death Certificate,26,117,965,911,54,40
5b865bc6-3942-4638-8126-e4fa09d95325,OFC1473,Vadodara,Caste Certificate,6,166,112,44,68,40
05f8fd2c-03ee-44dc-b5b5-994717367689,OFC6058,Surat,Death Certificate,31,173,641,338,303,40
f6182183-9ec9-41c4-aa01-4c7b46c3c5c0,OFC9360,Bhilwara,Death Certificate,36,172,378,301,77,40
e69e2072-1f69-437f-80c8-4426ccee33a6,OFC2536,Ghaziabad,Marriage Certificate,10,163,783,265,518,48
197bb8da-a5cb-4b12-8b93-1baa761ca547,OFC5449,Tiruchirapalli,Caste Certificate,49,87,771,636,135,48
b09c56cd-47c6-45c3-b8ea-fc5330248eb5,OFC2463,Anantnag,Income Certificate,9,138,704,226,478,48
69571eec-e708-446e-a439-99bbd0b5904c,OFC5062,Kashipur,Death Certificate,21,133,413,388,25,35
38644646-9f06-409b-8134-221656211b1b,OFC8617,Thoubal,Caste Certificate,15,106,105,71,34,40
9e503892-f760-46e8-8681-7835e43cace5,OFC9336,Jorhat,Death Certificate,44,156,874,36,838,48
090c3e27-4e3d-415c-845e-2acdcaa94c71,OFC7432,Agatti,Caste Certificate,39,127,725,308,417,48
24181ae7-b243-4927-89d4-f41f817ca7e5,OFC3164,Varanasi,Death Certificate,17,158,998,445,553,48
f1e54d9b-e76e-44b6-a308-23f279212ea1,OFC4528,Solan,Death Certificate,36,36,863,230,633,48
70603271-b440-4edc-9a51-443612c82509,OFC3283,Chandigarh,Domicile Certificate,14,160,810,622,188,45
03948d60-231a-461e-a1b3-afa587c1672a,OFC1019,Udaipur (Tripura),Birth Certificate,46,165,420,272,148,40
f754026c-270b-409c-a908-af8ab477e235,OFC5978,Rewa,Marriage Certificate,18,80,617,582,35,45
e14fcc4a-5a54-434d-8445-35b6cf7cc5ed,OFC2327,Ratlam,Death Certificate,49,63,432,80,352,48
47db0e52-9c69-4c4e-8147-a80419e46b65,OFC4461,Mahbubnagar,Domicile Certificate,12,175,358,108,250,40
3abb1e4c-d4de-4e76-9aa8-4fcbb3bb4fc7,OFC1486,Bhilwara,Marriage Certificate,10,149,142,96,46,48
84d95fd4-2ec8-4eb3-95ca-2accd07c06cb,OFC8352,Haridwar,Death Certificate,31,90,298,260,38,45
44814e07-2269-426b-abee-b10741df900b,OFC7270,Mysore,Death Certificate,33,150,787,128,659,45
52e528a1-731a-4cee-b638-f99b3ce385a1,OFC7842,Darjeeling,Income Certificate,37,53,889,728,161,45
83365cd9-2273-4dc6-b2a9-d7107f1383b0,OFC1934,Tumkur,Marriage Certificate,13,120,874,458,416,35
2291981c-f158-474a-9bf0-325e481df44d,OFC4585,Kolkata,Caste Certificate,20,36,487,112,375,35
dedd3997-466d-44be-b1b6-83f72aa55428,OFC9386,Nagaon,Income Certificate,35,160,102,48,54,45
1169b1ea-23b8-4b0c-a363-b30605636336,OFC5455,Agartala,Domicile Certificate,46,99,610,480,130,35
1b54bb8a-1edc-4029-a19b-b5ae1ddae5b5,OFC7364,Agatti,Caste Certificate,21,144,869,813,56,35
0afe7fc6-9fbc-4fb2-b090-7f717630d916,OFC3810,Amritsar,Birth Certificate,41,15,357,316,41,48
bfa6e29d-51ba-48ba-8675-d39368645161,OFC2924,Dharmanagar,Birth Certificate,34,118,916,851,65,45
39607ab2-00e7-4a7b-aac6-d48ffc52a408,OFC1438,Kolhapur,Birth Certificate,10,48,136,118,18,40
6d4c432e-7f8f-44ac-aec2-4cde14150839,OFC3619,Srinagar,Domicile Certificate,46,39,698,53,645,35
1157ba88-1cf7-46d8-bc28-153bb45a00fa,OFC1987,Dispur,Death Certificate,49,127,102,98,4,35
ca6b5afa-6aa1-42b2-bf7b-4ab696b77ad5,OFC6762,Medinipur,Income Certificate,38,116,260,164,96,48
92c3e2a1-8507-463d-a589-fc91cb9625ca,OFC6223,Chennai,Caste Certificate,37,18,933,125,808,40
86830adb-c6fb-4945-9ebc-4831b02ca52c,OFC1556,Manali,Death Certificate,20,164,889,520,369,35
48dab4be-16e6-4e59-b083-c50836c51314,OFC1205,Ahmedabad,Domicile Certificate,21,154,846,308,538,35
0f46809b-48c2-48d6-8959-8a2ebfca3d5d,OFC9800,Varanasi,Income Certificate,11,165,282,89,193,35
b446cd25-47fc-42b0-8bd4-30be6467dedd,OFC4904,Hazaribagh,Birth Certificate,38,79,67,58,9,45
5f61a9d1-e9bd-422e-a886-39848c25b167,OFC7005,Tumkur,Birth Certificate,35,172,219,120,99,35
2b896360-0b02-4528-b620-9439c4b63c17,OFC4467,Bhagalpur,Marriage Certificate,44,164,720,457,263,40
96bc9ccd-3ff6-4fb3-8071-9b5c01a6de28,OFC6473,Kota,Income Certificate,19,36,579,433,146,40
2f0585c4-cf71-4409-bc3c-7a2b76103318,OFC3611,Vadodara,Birth Certificate,31,51,558,383,175,48
54784e61-9516-4621-91c1-9c4988001bbf,OFC4231,Jamshedpur,Birth Certificate,18,158,523,236,287,45
9eeba46b-cc7e-4e61-bd20-79676e02487a,OFC1280,Kanpur,Death Certificate,16,93,981,428,553,45
4ddf434e-6b73-4987-9c62-ad837cfafdbd,OFC5340,North Delhi,Birth Certificate,21,81,363,254,109,45
cb425f27-c09a-4d35-b38f-3b88f05bc4c0,OFC8903,Meerut,Birth Certificate,49,87,509,470,39,40
b0cd06cd-382d-46f2-a04d-98020a36197c,OFC8554,South Delhi,Death Certificate,9,27,944,421,523,48
5274a762-2c97-4070-8305-7f51a26f9262,OFC3513,Baramulla,Marriage Certificate,9,42,703,174,529,35
88811a80-79b2-4b23-b7e2-a6b8a199dca6,OFC9846,Udaipur,Marriage Certificate,38,67,361,150,211,45
2f0ebb67-753e-4cff-a992-687687d0fa2b,OFC5307,South Delhi,Death Certificate,50,151,922,302,620,45
e79e72ee-ff1b-4748-a716-88606c2ac981,OFC7501,Asansol,Income Certificate,11,30,826,422,404,35
3f764ed2-fd68-44d9-a06f-3b1464614072,OFC6415,Lunglei,Death Certificate,46,67,933,191,742,40
bf7a7c4e-6d4c-4d9c-abcb-f33f6428ecdc,OFC7109,Mapusa,Death Certificate,50,106,429,121,308,45
157bbe5d-c9e4-489c-a389-930597a8707e,OFC2953,Haridwar,Marriage Certificate,16,139,573,73,500,35
8b409ca7-93fa-43cc-9649-82d282dc5ce3,OFC3941,Ludhiana,Marriage Certificate,13,17,754,46,708,35
b110e58f-a35d-4bb4-9f71-57cdcac24d68,OFC8885,Port Blair,Death Certificate,29,114,388,376,12,35
6a16fbb3-e103-4d75-9e90-f2ed00ac4ded,OFC7294,Rudrapur,Income Certificate,5,29,166,86,80,40
a4c2016c-8d46-4eab-bb3b-9966d3d15f3b,OFC9512,Ranchi,Income Certificate,19,104,779,612,167,35
abeeea70-fc81-47e6-a39e-68f01c1ea645,OFC9602,Solan,Marriage Certificate,45,49,106,81,25,48
fa766877-e9c7-4c5b-8fe5-0215b76cbd02,OFC1235,Ranchi,Income Certificate,14,155,271,244,27,48
2285e64b-0f99-46cd-aebd-299d73676cef,OFC9442,Kolhapur,Income Certificate,44,78,424,299,125,45
cfa60f41-d87f-40e3-94e5-9d61d0c0dae5,OFC6362,Giridih,Domicile Certificate,8,62,505,138,367,35
544a9b41-5d9e-4b7c-a0eb-898a85787c3e,OFC7765,Bangalore,Caste Certificate,39,31,582,164,418,45
fae954a4-e0ed-4ce3-b9d3-1d2a5fe3cced,OFC8863,Anand,Birth Certificate,12,34,56,46,10,35
bc93cb00-4ae5-40ff-8722-124ef597daaa,OFC2159,Itanagar,Domicile Certificate,11,169,733,155,578,45
9bb2eaa0-e139-4cd9-b22e-7faa33764c4c,OFC2938,Udaipur (Tripura),Birth Certificate,8,37,391,150,241,45
3c8a2078-6c42-465f-a480-f47054787490,OFC4788,Coimbatore,Income Certificate,16,102,971,808,163,48
f342cfbc-8c47-4993-9c69-604398799410,OFC7996,Leh,Death Certificate,35,37,662,405,257,48
4bcd4b4d-03e2-46d5-a14d-5f3bdc259606,OFC7775,Leh,Domicile Certificate,43,109,507,471,36,35
64f02b15-1584-4270-b65f-1cd36020f7a1,OFC7843,Port Blair,Marriage Certificate,35,136,202,97,105,45
9d73b4ee-599b-4fa3-b909-e9c3ed2b663d,OFC5167,Darbhanga,Marriage Certificate,46,38,679,98,581,45
1f4aaef3-af49-4b47-94e0-3f56d8024c96,OFC4930,Muzaffarpur,Domicile Certificate,50,141,345,165,180,45
65af70e0-2f41-402b-b365-dcb359049e10,OFC7366,Davanagere,Marriage Certificate,31,94,71,69,2,35
58a6c9ee-2c35-4937-b472-56e3150adbe9,OFC9647,Tumkur,Income Certificate,5,100,394,308,86,45
3227dbb8-3308-440c-9e6e-178afe1075af,OFC5855,Bhagalpur,Caste Certificate,38,43,623,234,389,35
9ca3a4ab-854f-4f91-bbc7-46bc807b80aa,OFC9809,Naharlagun,Domicile Certificate,18,98,332,78,254,45
806fabc0-552b-4ec5-999c-0bc3a022c888,OFC3719,Lunglei,Income Certificate,41,109,200,107,93,40
b6558ff6-c1e9-49f6-9401-c742f67917ba,OFC6660,Nagpur,Domicile Certificate,19,19,432,285,147,35
57ae5dc6-4244-44ba-85e1-f74d99ad03d1,OFC4194,Gaya,Income Certificate,5,143,759,651,108,48
9c2385d5-37f8-419f-80ca-f533faa68165,OFC1084,Karimnagar,Marriage Certificate,9,28,752,748,4,40
3bc9c47d-4539-437f-997d-4440c603c497,OFC6168,Ajmer,Caste Certificate,29,175,305,63,242,45
92afb763-0b25-4593-8cf1-083583b132b9,OFC6675,Chandigarh,Domicile Certificate,18,92,625,252,373,45
e43b048c-e926-4d5b-8c58-744d59e27c6a,OFC3337,Jaipur,Income Certificate,49,128,234,173,61,45
266e9850-73a6-43e2-a270-7c1bdd8f7d00,OFC3694,Tuensang,Death Certificate,29,116,710,103,607,40
b0a60ba4-f4b6-4648-9384-f29225b33ebe,OFC8483,Gaya,Birth Certificate,14,110,70,46,24,45
883742fc-b753-46ac-bad4-3d379e56c412,OFC6750,Udaipur (Tripura),Income Certificate,48,47,255,61,194,45
20ed32f0-f058-4841-92c5-d46970e7191c,OFC4796,Jalandhar,Domicile Certificate,24,164,896,538,358,45
8283853b-ff4a-4f11-a078-3b2b484572ef,OFC3353,New Delhi,Death Certificate,44,172,564,328,236,45
7d85e58a-1070-4bb9-aca7-1eb0123d7b3d,OFC9487,Dispur,Death Certificate,44,26,123,111,12,40
f1f63b21-f768-4aaf-9e4c-2af004c51965,OFC1676,Purnia,Domicile Certificate,13,152,440,398,42,35
b61b919c-6f3b-4bb7-9f1d-5bade51de054,OFC6130,Haldwani,Caste Certificate,45,79,301,222,79,40
a7c6d6f3-14ee-49c5-9428-ada94aef48a8,OFC9917,Dimapur,Marriage Certificate,23,148,951,707,244,40
4880b14a-e7a1-4f97-85ef-e0d2dc6fd265,OFC2244,Port Blair,Domicile Certificate,7,143,110,62,48,40
886b36ee-1461-49fa-9913-d7fb048f1aa7,OFC8301,Rewa,Domicile Certificate,48,47,775,429,346,40
8246c9e5-3dcc-406b-9985-963e82bdf870,OFC2630,Agatti,Birth Certificate,11,124,193,125,68,48
b40f47ba-8881-44e3-ba02-09c99f625e06,OFC2826,Margao,Caste Certificate,22,137,227,154,73,35
4e71b33f-24e7-4391-8e96-5c4492fa5057,OFC7766,Guwahati,Birth Certificate,32,125,411,155,256,40
660f4365-7595-47bd-af1e-7e9be2eab2fe,OFC5974,Ludhiana,Marriage Certificate,33,43,289,93,196,40
0600794c-4f65-43a9-95c4-e826aa9b5356,OFC9724,Kota,Caste Certificate,43,136,497,266,231,35
cab44593-7aad-43c6-bd9a-298744f89449,OFC8635,Port Blair,Caste Certificate,23,84,935,702,233,48
5322a207-3aac-46cb-947b-c12eda75fd7c,OFC7368,Nongpoh,Income Certificate,45,86,680,640,40,40
fe2b49c6-7e98-4fbe-8769-fe6285073921,OFC9304,Pune,Death Certificate,47,54,943,49,894,45
db28bf3c-2b17-4f21-9763-bb08af885734,OFC5497,Tiruchirapalli,Marriage Certificate,28,115,771,235,536,48
d13bf610-78f5-414c-b90c-28423f48c521,OFC2234,Kolkata,Caste Certificate,7,56,873,245,628,48
0d70df3e-e6ef-4969-8ac2-cb51373307fc,OFC1157,Churachandpur,Caste Certificate,11,178,356,72,284,35
e5c6111e-1c63-4ade-beb6-acb9665c7f2e,OFC8749,Aizawl,Marriage Certificate,23,87,709,311,398,45
360bf7ba-11f2-48f2-8445-e12d5495314f,OFC5184,Ranchi,Marriage Certificate,44,65,432,395,37,35
26cc18f6-f4df-4c26-a847-8a663a203f42,OFC6914,Mohali,Domicile Certificate,31,96,853,356,497,40
d9762291-e832-463d-9598-c47fcc617f84,OFC1778,Pathankot,Domicile Certificate,18,80,294,158,136,48
c7b216b3-b5f0-4c71-ac46-f08f01bdc302,OFC7243,Mangan,Domicile Certificate,42,144,413,31,382,35
ccec114c-a2ed-4a00-a00b-0cc1c99ab4e7,OFC4873,Serchhip,Income Certificate,40,101,138,83,55,35
d1ef81cd-79e4-4289-9f08-86448355a373,OFC9301,Madurai,Income Certificate,39,92,623,294,329,40
b5ce7191-2fff-42ea-bdcf-f03b762a03e7,OFC4035,Udhampur,Marriage Certificate,11,34,132,94,38,45
eba7e15c-894f-4b85-a01d-c747ad790851,OFC2560,Dharamshala,Marriage Certificate,43,179,204,146,58,48
95610747-0cde-452c-b512-2adcee6eba6c,OFC4597,Vasco da Gama,Death Certificate,20,103,764,416,348,48
dffe8402-a229-4992-b440-1d414d718397,OFC9883,Amravati,Caste Certificate,16,71,198,45,153,40
238200d9-6f34-48e0-9349-bf41c9773a64,OFC6182,Kolkata,Domicile Certificate,28,17,771,131,640,48
4557fc56-f35e-49c6-afa2-b12839e22f76,OFC5302,Baramulla,Domicile Certificate,22,83,269,191,78,45
f9d208b1-1814-4f10-b82e-2b5e05435a1c,OFC4198,Lunglei,Marriage Certificate,31,112,342,302,40,40
ebc0936f-ef60-43eb-b22c-ec44aaa5c513,OFC9841,Agra,Marriage Certificate,48,136,204,136,68,35
5ea3bdee-f768-4c1f-961d-6d6ca30a9d7c,OFC4905,Solapur,Domicile Certificate,41,165,248,48,200,48
1eafafde-9945-4c22-9749-183ac6e4433e,OFC3091,East Delhi,Income Certificate,30,144,455,312,143,35
06463d7d-5069-4197-bd76-f3c9c9cd339e,OFC9149,Salem,Marriage Certificate,10,98,113,48,65,48
2a03d677-1de2-4503-a0c2-cbc95bf9f5cb,OFC1251,Pathankot,Birth Certificate,7,123,782,741,41,45
8858f259-dbcc-4393-925f-7f101fd96b0e,OFC8871,Vadodara,Domicile Certificate,25,87,362,48,314,35
bd1d1139-beb8-4eeb-bb85-5fd295559321,OFC5114,Aurangabad,Income Certificate,5,36,763,506,257,40
810a92d2-237a-40f7-b499-6ca7986959b4,OFC6029,Nizamabad,Death Certificate,33,180,430,423,7,40
c5bc5e43-9430-4a34-a206-4297d7e31ccb,OFC5345,Tirunelveli,Marriage Certificate,23,109,780,566,214,35
b3a84952-5a7f-49f2-b3dd-7992885ca8bf,OFC5297,Tura,Income Certificate,32,135,642,632,10,48
ed82d530-04d1-4235-b63c-696fab900d83,OFC8614,Jowai,Death Certificate,40,75,212,175,37,40
af46c2dd-9b0b-4149-b1b9-a1fe20b928ec,OFC6435,Kohima,Marriage Certificate,19,80,465,51,414,48
4427539b-a5bd-4080-a376-04e810414407,OFC3670,Belgaum,Income Certificate,36,154,579,396,183,40
4943b14a-7ba8-4e91-a650-69de1144a587,OFC7000,Nagpur,Domicile Certificate,45,66,582,368,214,45
7aec8404-9858-41c9-858f-a51d647edfb6,OFC5141,Thane,Marriage Certificate,6,162,468,86,382,35
a5d95208-0c94-413b-a449-da571b20b662,OFC4949,Jammu,Domicile Certificate,21,15,602,156,446,40
56f25cbe-b09f-43db-93b1-37351d3dfbda,OFC3127,Roorkee,Marriage Certificate,50,138,140,140,0,40
ea58d040-ca46-40cc-aef4-06736b96a1a7,OFC5723,Tura,Birth Certificate,12,148,558,431,127,48
8138b05a-7667-4521-b466-9bd3d5cd616e,OFC2930,Mysore,Domicile Certificate,20,17,547,443,104,48
c18fdfbc-ea1a-4243-81fd-d5ddc8ee23bb,OFC1134,Darjeeling,Domicile Certificate,6,157,419,70,349,48
2311eeee-a004-4146-adf2-9b07cd0493be,OFC3479,Manali,Marriage Certificate,47,145,669,449,220,45
93abb711-b5e2-42d0-a596-5eb0f7eaf59a,OFC1461,Varanasi,Domicile Certificate,35,130,991,210,781,45
1c7e66b9-94d1-4161-950c-86648193f563,OFC2949,Howrah,Income Certificate,31,171,889,256,633,35
c635e406-edcd-499c-ae8c-74486dabbfa3,OFC9217,Minicoy,Birth Certificate,30,95,736,483,253,48
e9196931-3c34-4148-8732-6f22530f08e0,OFC2448,Nagaon,Death Certificate,30,117,111,107,4,35
070a69eb-8298-4020-9072-def83d60febd,OFC7521,Kavaratti,Death Certificate,36,66,947,405,542,40
46a216c9-3979-4078-b0f7-e0968c577848,OFC4675,Geyzing,Birth Certificate,19,159,459,300,159,48
b4233409-9c77-4521-8b5b-be2454de340d,OFC2313,Rajkot,Death Certificate,30,106,215,147,68,40
49ac6724-f3dd-4bd6-a38d-11d21e752ac2,OFC4250,Jamshedpur,Death Certificate,38,31,529,219,310,48
de32f1bd-3876-456c-9846-fe07f597bcef,OFC3118,Udhampur,Birth Certificate,13,91,55,55,0,40
95c91ee6-38b2-4d86-8ff5-a14f397508d8,OFC5441,Ajmer,Birth Certificate,28,176,744,515,229,45
6f112416-5ad2-41f9-9df9-47c219ec87b2,OFC8106,Port Blair,Caste Certificate,20,29,736,155,581,45
b75919db-3fd7-413a-9eb9-d4a1e293bc44,OFC9663,Agatti,Marriage Certificate,20,152,418,40,378,40
17b0493a-ae5c-46b4-a128-f7102d997d8c,OFC7327,Bangalore,Birth Certificate,30,76,365,297,68,45
617cd964-aa54-41fa-94cf-78a23171c6cb,OFC6582,Ghaziabad,Death Certificate,30,126,266,215,51,40
9141fa4c-f865-41eb-8944-9c90d3c3e779,OFC9953,Jabalpur,Domicile Certificate,37,139,577,183,394,45
8beea071-6c78-486f-b42d-6f8d36c9d79b,OFC7543,Jamshedpur,Domicile Certificate,9,113,190,127,63,40
1b8247e9-8640-4f81-841a-a6c75958343b,OFC7826,Surat,Marriage Certificate,36,44,99,99,0,45
33777007-db05-460c-b442-e60de37e9d6e,OFC5140,Agra,Marriage Certificate,47,68,924,189,735,48
677abd79-50bb-4ae1-ad89-b2cdfe93f7c9,OFC8726,Tura,Income Certificate,38,136,594,466,128,35
996c2f51-7472-4bbf-a1a5-7fbb723105dc,OFC6108,Lucknow,Income Certificate,37,113,487,190,297,35
57429d7e-2889-436e-b555-8dd5167ec880,OFC2636,Medinipur,Marriage Certificate,10,141,433,311,122,45
ee11dc3c-a700-4b61-a15d-3d28979a7f67,OFC5572,Bangalore,Domicile Certificate,19,67,965,808,157,48
f1545b14-fbb3-4bf8-aece-8195dd653492,OFC2832,Gorakhpur,Death Certificate,7,86,979,518,461,40
eb9149cf-f7a0-48f7-8ef0-a6a70a96f34b,OFC6959,Patna,Caste Certificate,24,143,362,231,131,45
aa37e136-6370-412b-9946-8d0e8bec818f,OFC2420,Dhanbad,Income Certificate,6,144,149,61,88,35
d49068c8-5148-473a-88bb-3b45d4161f15,OFC5056,Madurai,Birth Certificate,50,165,307,49,258,35
8e1fcca1-41ab-4ba4-874b-c7955e721707,OFC3884,Kolkata,Caste Certificate,14,66,895,624,271,35
8bd448db-eaad-4719-9106-4f2367420c0c,OFC8114,Deoghar,Marriage Certificate,7,136,237,80,157,35
ef79a8e8-39fa-48c1-a338-a296525b5c64,OFC6301,Shimoga,Death Certificate,8,153,462,138,324,45
5b119ccb-d691-4573-a08b-19d2c1c61b66,OFC8500,Mysore,Income Certificate,12,105,320,286,34,45
d5ea849f-7548-4895-b330-8d19ca5319fc,OFC7300,North Delhi,Caste Certificate,20,30,197,99,98,40
6f30ff25-92c0-4066-8cb3-5e32ca43fb1d,OFC1696,Bathinda,Death Certificate,6,113,240,233,7,35
2b6fd432-09f6-45f2-8e97-cf35e7c71212,OFC3582,Kohima,Birth Certificate,28,126,785,51,734,40
05cfec3e-9a17-4865-b7ce-2d8d42cd1e51,OFC7273,Bikaner,Death Certificate,20,156,921,388,533,48
f0bc0042-30f3-413e-a268-5fa285032726,OFC1185,Tirunelveli,Death Certificate,8,36,151,43,108,35
90de3737-cf9c-468a-942a-764e335eaad1,OFC9499,Kohima,Birth Certificate,31,97,291,248,43,48
0361ca4e-7d30-4a6a-bc59-ae5dab845dc9,OFC5951,Hazaribagh,Domicile Certificate,41,136,287,72,215,45
7b082af0-d9bb-46cd-ae8b-26a4e435319d,OFC6565,Vadodara,Income Certificate,44,159,653,127,526,35
d8c9a03a-ea77-45cc-96c2-b759e568c393,OFC3477,Lunglei,Caste Certificate,5,176,666,185,481,48
54e37040-eaf4-4881-b84e-22482a3a84c4,OFC6973,Jamnagar,Caste Certificate,26,102,890,737,153,40
e8732a3a-cb84-4ec7-b706-b38896ba0486,OFC2848,Ratlam,Domicile Certificate,29,157,480,42,438,45
ba30804a-f312-4292-aab9-173aeb870811,OFC2667,Shillong,Death Certificate,43,121,704,485,219,35
414d85c9-2c70-4bd4-ac73-9cdee7f31d0f,OFC8252,Bishnupur,Birth Certificate,22,105,992,322,670,40
bedfe2ca-12f3-4085-94a3-26d4e75f30e8,OFC5620,Ludhiana,Marriage Certificate,26,66,156,126,30,35
9e60de1a-ad3e-4a36-a4c1-3655a5ae0a97,OFC2791,Amini,Income Certificate,8,106,605,460,145,48
c1e12642-9043-4935-beb2-4ff42471fc9e,OFC7690,Bilaspur,Income Certificate,19,114,425,158,267,40
6bc40978-5e19-4c22-97fe-523ae990772c,OFC8972,Erode,Caste Certificate,19,58,607,269,338,48
d05e9bc8-c36c-4c7d-96fb-a282839308af,OFC2881,Giridih,Marriage Certificate,48,32,984,960,24,45
8959655e-3e1c-4a57-89bb-c2bdeb059a95,OFC4300,Sikar,Caste Certificate,26,108,560,199,361,35
1ec94871-7970-468b-8df8-2db75962e2e3,OFC5538,Kanpur,Domicile Certificate,29,106,900,451,449,48
4abb3605-fe2d-4a8d-9fdd-0d0689d0f1c3,OFC8369,Madurai,Domicile Certificate,31,56,284,257,27,48
194b9f8d-7588-4f93-9ae4-c92618dfb457,OFC5730,Silchar,Domicile Certificate,35,17,911,583,328,48
3df00237-a0b6-4e12-9bd9-7971a65aefd6,OFC8015,Madurai,Birth Certificate,37,86,286,208,78,40
6c1aaf6a-30ad-4940-a684-ebe3e3a1e88e,OFC5685,Jammu,Birth Certificate,22,40,743,362,381,48
16ea6c55-36b5-426c-8760-95321ec3d7ff,OFC7485,Hubli,Caste Certificate,48,43,599,151,448,48
6c50912d-c694-4c90-a324-d136199bd56b,OFC9642,Aurangabad,Caste Certificate,33,122,993,271,722,48
0c20c284-d4b1-410a-844b-36445ae0560d,OFC8024,Shimla,Income Certificate,12,174,669,266,403,48
898b45f3-8c63-49d3-8391-ea7e697d736c,OFC8119,Manali,Caste Certificate,12,135,196,164,32,45
cb1fb434-4065-4afa-894b-f4a317ce2f1a,OFC1857,Thoubal,Birth Certificate,49,75,234,206,28,40
00e2b7aa-6f6e-481e-8c22-5bcc046f1c44,OFC7157,Serchhip,Marriage Certificate,37,122,287,222,65,45
1feadbc3-5c43-4f9f-ab6b-09dfa00887e2,OFC4106,Gandhinagar,Income Certificate,17,31,111,82,29,48
2b6e537c-9a78-440f-8b2e-7cf18ae0adfa,OFC4549,Lucknow,Caste Certificate,13,159,744,568,176,45
d84e058f-f5cf-45b6-b7db-2dc16a47e170,OFC9001,Lucknow,Domicile Certificate,48,57,451,71,380,35
0aea2bb3-fd19-4818-91bb-11f129a9ffa0,OFC4424,Allahabad,Death Certificate,26,64,310,290,20,45
c378a955-f9f0-4ff7-869e-59767753c2d9,OFC6696,Katihar,Income Certificate,14,63,52,38,14,35
1010146f-8b1d-4787-80b9-4e337289c1e4,OFC7621,Nongpoh,Income Certificate,49,66,996,157,839,45
ab858731-c8fa-4c08-980e-1fc72e1f6f10,OFC5016,Chennai,Domicile Certificate,31,49,173,47,126,40
5d671ec7-5897-44ad-8d23-82f27e5dca38,OFC1540,Diglipur,Domicile Certificate,25,92,626,146,480,40
56204f2f-878b-4a57-bb8a-72da6dfadfe5,OFC6004,Bardhaman,Domicile Certificate,40,28,852,722,130,48
23b7222e-e80b-4e63-b9e1-cbd21a160052,OFC4486,Bathinda,Death Certificate,5,114,219,74,145,35
